participant_id,OrthoET_trial_number,OrthoET_trial_order,OrthoET_high,OrthoET_low,OrthoET_illegal,OrthoET_unpron,OrthoET_high_position,OrthoET_IA_label,OrthoET_response_time,OrthoET_response_choice,OrthoET_response_choice_accuracy_high,OrthoET_response_choice_accuracy_highlow,OrthoET_IA_fixation_count,OrthoET_IA_fixation_%,OrthoET_IA_dwell_time,OrthoET_IA_dwell_time%,OrthoET_IA_run_count,OrthoET_IA_first_run_fixation_count,OrthoET_IA_first_run_fixation%,OrthoET_IA_first_run_dwell_time,Ortho_ET_IA_inclusion,Ortho_ET_accuracy,accurate_trials,Ortho_ET_accuracy_inclusion,Ortho_ET_met_both_inclusion_count,Ortho_ET_met_both_inclusion
c143051,11,11,whon,phud,fvej,kdsj,3,Illegal_IA,4970,High_Ortho,1,1,2,0.1538,776,0.1599,2,1,0.0769,308,1,1,18,TRUE,18,1
c143051,11,11,whon,phud,fvej,kdsj,3,Unpron_IA,4970,High_Ortho,1,1,3,0.2308,894,0.1842,2,1,0.0769,310,1,1,18,TRUE,18,1
c143051,12,12,gred,wreb,gwiy,ktlh,1,High_Ortho_IA,14011,Low_Ortho,0,1,6,0.2727,4388,0.3249,5,2,0.0909,314,1,1,18,TRUE,18,1
c143051,12,12,gred,wreb,gwiy,ktlh,1,Low_Ortho_IA,14011,Low_Ortho,0,1,7,0.3182,7064,0.523,5,2,0.0909,2412,1,1,18,TRUE,18,1
c143051,12,12,gred,wreb,gwiy,ktlh,1,Illegal_IA,14011,Low_Ortho,0,1,6,0.2727,1060,0.0785,3,2,0.0909,270,1,1,18,TRUE,18,1
c143051,12,12,gred,wreb,gwiy,ktlh,1,Unpron_IA,14011,Low_Ortho,0,1,2,0.0909,736,0.0545,2,1,0.0455,292,1,1,18,TRUE,18,1
c143051,13,13,cret,glek,bduw,vghk,1,High_Ortho_IA,18594,High_Ortho,1,1,14,0.4375,6898,0.4025,7,1,0.0312,336,1,1,18,TRUE,18,1
c143051,13,13,cret,glek,bduw,vghk,1,Low_Ortho_IA,18594,High_Ortho,1,1,10,0.3125,8408,0.4905,8,1,0.0312,444,1,1,18,TRUE,18,1
c143051,13,13,cret,glek,bduw,vghk,1,Illegal_IA,18594,High_Ortho,1,1,2,0.0625,648,0.0378,2,1,0.0312,318,1,1,18,TRUE,18,1
c143051,13,13,cret,glek,bduw,vghk,1,Unpron_IA,18594,High_Ortho,1,1,3,0.0938,634,0.037,2,1,0.0312,302,1,1,18,TRUE,18,1
c143051,14,14,skad,plic,hkiy,mgnz,1,Low_Ortho_IA,6422,Low_Ortho,0,1,1,0.1429,410,0.0622,1,1,0.1429,410,1,1,18,TRUE,18,1
c143051,14,14,skad,plic,hkiy,mgnz,1,High_Ortho_IA,6422,Low_Ortho,0,1,2,0.2857,5294,0.8036,2,1,0.1429,326,1,1,18,TRUE,18,1
c143051,14,14,skad,plic,hkiy,mgnz,1,Illegal_IA,6422,Low_Ortho,0,1,2,0.2857,300,0.0455,1,2,0.2857,300,1,1,18,TRUE,18,1
c143051,14,14,skad,plic,hkiy,mgnz,1,Unpron_IA,6422,Low_Ortho,0,1,1,0.1429,328,0.0498,1,1,0.1429,328,1,1,18,TRUE,18,1
c143051,15,15,clar,glip,hvej,bcsr,2,High_Ortho_IA,4153,Low_Ortho,0,1,1,0.1429,916,0.2151,1,1,0.1429,916,1,1,18,TRUE,18,1
c143051,15,15,clar,glip,hvej,bcsr,2,Low_Ortho_IA,4153,Low_Ortho,0,1,2,0.2857,2538,0.5961,2,1,0.1429,1274,1,1,18,TRUE,18,1
c143051,15,15,clar,glip,hvej,bcsr,2,Illegal_IA,4153,Low_Ortho,0,1,2,0.2857,252,0.0592,1,2,0.2857,252,1,1,18,TRUE,18,1
c143051,15,15,clar,glip,hvej,bcsr,2,Unpron_IA,4153,Low_Ortho,0,1,1,0.1429,312,0.0733,1,1,0.1429,312,1,1,18,TRUE,18,1
c143051,16,16,brel,snek,pjih,kqwp,2,High_Ortho_IA,4235,Low_Ortho,0,1,2,0.2857,950,0.2187,2,1,0.1429,616,1,1,18,TRUE,18,1
c143051,16,16,brel,snek,pjih,kqwp,2,Low_Ortho_IA,4235,Low_Ortho,0,1,2,0.2857,2472,0.5691,2,1,0.1429,1254,1,1,18,TRUE,18,1
c143051,16,16,brel,snek,pjih,kqwp,2,Illegal_IA,4235,Low_Ortho,0,1,1,0.1429,190,0.0437,1,1,0.1429,190,1,1,18,TRUE,18,1
c143051,16,16,brel,snek,pjih,kqwp,2,Unpron_IA,4235,Low_Ortho,0,1,1,0.1429,314,0.0723,1,1,0.1429,314,1,1,18,TRUE,18,1
c143051,17,17,clat,knoy,csih,dhhx,4,High_Ortho_IA,5821,High_Ortho,1,1,2,0.2857,4412,0.7383,2,1,0.1429,176,1,1,18,TRUE,18,1
c143051,17,17,clat,knoy,csih,dhhx,4,Low_Ortho_IA,5821,High_Ortho,1,1,1,0.1429,718,0.1201,1,1,0.1429,718,1,1,18,TRUE,18,1
c143051,17,17,clat,knoy,csih,dhhx,4,Illegal_IA,5821,High_Ortho,1,1,2,0.2857,322,0.053900000000000003,1,2,0.2857,322,1,1,18,TRUE,18,1
c143051,17,17,clat,knoy,csih,dhhx,4,Unpron_IA,5821,High_Ortho,1,1,1,0.1429,280,0.0469,1,1,0.1429,280,1,1,18,TRUE,18,1
c143051,18,18,slen,knef,czih,fxgk,1,High_Ortho_IA,4563,High_Ortho,1,1,3,0.375,2198,0.477,3,1,0.125,348,1,1,18,TRUE,18,1
c143051,18,18,slen,knef,czih,fxgk,1,Low_Ortho_IA,4563,High_Ortho,1,1,2,0.25,1598,0.3468,2,1,0.125,218,1,1,18,TRUE,18,1
c143051,18,18,slen,knef,czih,fxgk,1,Illegal_IA,4563,High_Ortho,1,1,1,0.125,270,0.0586,1,1,0.125,270,1,1,18,TRUE,18,1
c143051,18,18,slen,knef,czih,fxgk,1,Unpron_IA,4563,High_Ortho,1,1,1,0.125,306,0.0664,1,1,0.125,306,1,1,18,TRUE,18,1
c143113,1,1,cret,glek,bduw,vghk,1,High_Ortho_IA,12161,Low_Ortho,0,1,7,0.3182,5024,0.4266,4,1,0.0455,592,1,1,18,TRUE,18,1
c143113,1,1,cret,glek,bduw,vghk,1,Low_Ortho_IA,12161,Low_Ortho,0,1,9,0.4091,4914,0.4173,5,2,0.0909,952,1,1,18,TRUE,18,1
c143113,1,1,cret,glek,bduw,vghk,1,Illegal_IA,12161,Low_Ortho,0,1,4,0.1818,990,0.0841,3,1,0.0455,386,1,1,18,TRUE,18,1
c143113,1,1,cret,glek,bduw,vghk,1,Unpron_IA,12161,Low_Ortho,0,1,1,0.0455,494,0.0419,1,1,0.0455,494,1,1,18,TRUE,18,1
c143113,2,2,dren,wrop,zhux,xwsx,3,High_Ortho_IA,12176,High_Ortho,1,1,7,0.3333,5668,0.493,5,1,0.0476,770,1,1,18,TRUE,18,1
c143113,2,2,dren,wrop,zhux,xwsx,3,Low_Ortho_IA,12176,High_Ortho,1,1,6,0.2857,3946,0.3432,3,3,0.1429,1350,1,1,18,TRUE,18,1
c143113,2,2,dren,wrop,zhux,xwsx,3,Illegal_IA,12176,High_Ortho,1,1,2,0.0952,1170,0.1018,2,1,0.0476,690,1,1,18,TRUE,18,1
c143113,2,2,dren,wrop,zhux,xwsx,3,Unpron_IA,12176,High_Ortho,1,1,2,0.0952,306,0.0266,1,2,0.0952,306,1,1,18,TRUE,18,1
c143113,3,3,clat,knoy,csih,dhhx,1,High_Ortho_IA,8467,High_Ortho,1,1,9,0.6429,6586,0.7787,2,3,0.2143,732,1,1,18,TRUE,18,1
c143113,3,3,clat,knoy,csih,dhhx,1,Low_Ortho_IA,8467,High_Ortho,1,1,2,0.1429,782,0.0925,1,2,0.1429,782,1,1,18,TRUE,18,1
c143113,3,3,clat,knoy,csih,dhhx,1,Illegal_IA,8467,High_Ortho,1,1,1,0.0714,428,0.0506,1,1,0.0714,428,1,1,18,TRUE,18,1
c143113,3,3,clat,knoy,csih,dhhx,1,Unpron_IA,8467,High_Ortho,1,1,1,0.0714,516,0.061,1,1,0.0714,516,1,1,18,TRUE,18,1
c143113,4,4,skad,plic,hkiy,mgnz,3,Low_Ortho_IA,7649,Low_Ortho,0,1,3,0.2,984,0.1277,1,3,0.2,984,1,1,18,TRUE,18,1
c143113,4,4,skad,plic,hkiy,mgnz,3,High_Ortho_IA,7649,Low_Ortho,0,1,7,0.4667,5642,0.7322,1,7,0.4667,5642,1,1,18,TRUE,18,1
c143113,4,4,skad,plic,hkiy,mgnz,3,Illegal_IA,7649,Low_Ortho,0,1,2,0.1333,516,0.067,1,2,0.1333,516,1,1,18,TRUE,18,1
c143113,4,4,skad,plic,hkiy,mgnz,3,Unpron_IA,7649,Low_Ortho,0,1,2,0.1333,292,0.0379,1,2,0.1333,292,1,1,18,TRUE,18,1
c143113,5,5,clar,glip,hvej,bcsr,4,High_Ortho_IA,6926,Low_Ortho,0,1,1,0.125,1640,0.2314,1,1,0.125,1640,1,1,18,TRUE,18,1
c143113,5,5,clar,glip,hvej,bcsr,4,Low_Ortho_IA,6926,Low_Ortho,0,1,3,0.375,4562,0.6436,2,1,0.125,718,1,1,18,TRUE,18,1
c143113,5,5,clar,glip,hvej,bcsr,4,Illegal_IA,6926,Low_Ortho,0,1,2,0.25,318,0.0449,1,2,0.25,318,1,1,18,TRUE,18,1
c143113,5,5,clar,glip,hvej,bcsr,4,Unpron_IA,6926,Low_Ortho,0,1,1,0.125,300,0.0423,1,1,0.125,300,1,1,18,TRUE,18,1
c143113,6,6,slen,knef,czih,fxgk,2,High_Ortho_IA,8540,Low_Ortho,0,1,3,0.15,886,0.107,2,1,0.05,124,1,1,18,TRUE,18,1
c143113,6,6,slen,knef,czih,fxgk,2,Low_Ortho_IA,8540,Low_Ortho,0,1,10,0.5,5204,0.6284,3,2,0.1,854,1,1,18,TRUE,18,1
c143113,6,6,slen,knef,czih,fxgk,2,Illegal_IA,8540,Low_Ortho,0,1,3,0.15,698,0.0843,2,2,0.1,342,1,1,18,TRUE,18,1
c143113,6,6,slen,knef,czih,fxgk,2,Unpron_IA,8540,Low_Ortho,0,1,2,0.1,618,0.0746,2,1,0.05,154,1,1,18,TRUE,18,1
c143113,7,7,whon,phud,fvej,kdsj,1,High_Ortho_IA,6099,High_Ortho,1,1,3,0.375,2610,0.4177,2,2,0.25,1110,1,1,18,TRUE,18,1
c143113,7,7,whon,phud,fvej,kdsj,1,Low_Ortho_IA,6099,High_Ortho,1,1,1,0.125,610,0.0976,1,1,0.125,610,1,1,18,TRUE,18,1
c143113,7,7,whon,phud,fvej,kdsj,1,Illegal_IA,6099,High_Ortho,1,1,1,0.125,2450,0.3921,1,1,0.125,2450,1,1,18,TRUE,18,1
c143113,7,7,whon,phud,fvej,kdsj,1,Unpron_IA,6099,High_Ortho,1,1,2,0.25,250,0.04,1,2,0.25,250,1,1,18,TRUE,18,1
c143113,8,8,bril,sqip,fnoq,bkgv,2,High_Ortho_IA,5996,High_Ortho,1,1,5,0.5,3130,0.506,3,2,0.2,800,1,1,18,TRUE,18,1
c143113,8,8,bril,sqip,fnoq,bkgv,2,Low_Ortho_IA,5996,High_Ortho,1,1,1,0.1,686,0.1109,1,1,0.1,686,1,1,18,TRUE,18,1
c143113,8,8,bril,sqip,fnoq,bkgv,2,Illegal_IA,5996,High_Ortho,1,1,2,0.2,1698,0.2745,2,1,0.1,1318,1,1,18,TRUE,18,1
c143113,8,8,bril,sqip,fnoq,bkgv,2,Unpron_IA,5996,High_Ortho,1,1,1,0.1,340,0.055,1,1,0.1,340,1,1,18,TRUE,18,1
c143113,9,9,whan,phey,sruv,pnzh,4,High_Ortho_IA,6395,High_Ortho,1,1,3,0.2727,3496,0.5425,2,1,0.0909,1092,1,1,18,TRUE,18,1
c143113,9,9,whan,phey,sruv,pnzh,4,Low_Ortho_IA,6395,High_Ortho,1,1,2,0.1818,616,0.0956,1,2,0.1818,616,1,1,18,TRUE,18,1
c143113,9,9,whan,phey,sruv,pnzh,4,Illegal_IA,6395,High_Ortho,1,1,1,0.0909,700,0.1086,1,1,0.0909,700,1,1,18,TRUE,18,1
c143113,9,9,whan,phey,sruv,pnzh,4,Unpron_IA,6395,High_Ortho,1,1,3,0.2727,1192,0.185,3,1,0.0909,282,1,1,18,TRUE,18,1
c143113,10,10,slan,tway,bfiw,hvfn,2,High_Ortho_IA,6236,High_Ortho,1,1,5,0.3846,4264,0.6783,2,2,0.1538,772,1,1,18,TRUE,18,1
c143113,10,10,slan,tway,bfiw,hvfn,2,Low_Ortho_IA,6236,High_Ortho,1,1,2,0.1538,702,0.1117,1,2,0.1538,702,1,1,18,TRUE,18,1
c143113,10,10,slan,tway,bfiw,hvfn,2,Illegal_IA,6236,High_Ortho,1,1,4,0.3077,734,0.1168,2,2,0.1538,284,1,1,18,TRUE,18,1
c143113,10,10,slan,tway,bfiw,hvfn,2,Unpron_IA,6236,High_Ortho,1,1,1,0.0769,326,0.0519,1,1,0.0769,326,1,1,18,TRUE,18,1
c143113,11,11,pred,syew,pvuj,rxbf,2,High_Ortho_IA,5589,High_Ortho,1,1,4,0.4444,1806,0.3177,2,2,0.2222,776,1,1,18,TRUE,18,1
c143113,11,11,pred,syew,pvuj,rxbf,2,Low_Ortho_IA,5589,High_Ortho,1,1,2,0.2222,440,0.0774,1,2,0.2222,440,1,1,18,TRUE,18,1
c143113,11,11,pred,syew,pvuj,rxbf,2,Illegal_IA,5589,High_Ortho,1,1,1,0.1111,336,0.0591,1,1,0.1111,336,1,1,18,TRUE,18,1
c143113,11,11,pred,syew,pvuj,rxbf,2,Unpron_IA,5589,High_Ortho,1,1,2,0.2222,3102,0.5457,1,2,0.2222,3102,1,1,18,TRUE,18,1
c143113,12,12,blar,skub,sfuj,gpvj,4,High_Ortho_IA,5720,Low_Ortho,0,1,1,0.1111,1308,0.2225,1,1,0.1111,1308,1,1,18,TRUE,18,1
c143113,12,12,blar,skub,sfuj,gpvj,4,Low_Ortho_IA,5720,Low_Ortho,0,1,4,0.4444,3672,0.6247,2,2,0.2222,654,1,1,18,TRUE,18,1
c143113,12,12,blar,skub,sfuj,gpvj,4,Illegal_IA,5720,Low_Ortho,0,1,2,0.2222,330,0.0561,1,2,0.2222,330,1,1,18,TRUE,18,1
c143113,12,12,blar,skub,sfuj,gpvj,4,Unpron_IA,5720,Low_Ortho,0,1,1,0.1111,298,0.0507,1,1,0.1111,298,1,1,18,TRUE,18,1
c143113,13,13,gred,wreb,gwiy,ktlh,3,High_Ortho_IA,5620,High_Ortho,1,1,3,0.2727,3542,0.6162,2,1,0.0909,534,1,1,18,TRUE,18,1
c143113,13,13,gred,wreb,gwiy,ktlh,3,Low_Ortho_IA,5620,High_Ortho,1,1,3,0.2727,1040,0.1809,2,2,0.1818,282,1,1,18,TRUE,18,1
c143113,13,13,gred,wreb,gwiy,ktlh,3,Illegal_IA,5620,High_Ortho,1,1,3,0.2727,548,0.0953,1,3,0.2727,548,1,1,18,TRUE,18,1
c143113,13,13,gred,wreb,gwiy,ktlh,3,Unpron_IA,5620,High_Ortho,1,1,1,0.0909,350,0.0609,1,1,0.0909,350,1,1,18,TRUE,18,1
c143113,14,14,brel,snek,pjih,kqwp,4,High_Ortho_IA,5864,Low_Ortho,0,1,1,0.1,500,0.083,1,1,0.1,500,1,1,18,TRUE,18,1
c143113,14,14,brel,snek,pjih,kqwp,4,Low_Ortho_IA,5864,Low_Ortho,0,1,5,0.5,3130,0.5196,2,2,0.2,600,1,1,18,TRUE,18,1
c143113,14,14,brel,snek,pjih,kqwp,4,Illegal_IA,5864,Low_Ortho,0,1,2,0.2,282,0.0468,1,2,0.2,282,1,1,18,TRUE,18,1
c143113,14,14,brel,snek,pjih,kqwp,4,Unpron_IA,5864,Low_Ortho,0,1,1,0.1,446,0.074,1,1,0.1,446,1,1,18,TRUE,18,1
c143113,15,15,prit,twap,wgiy,bkjd,3,High_Ortho_IA,5627,High_Ortho,1,1,4,0.3077,3190,0.5696,2,2,0.1538,492,1,1,18,TRUE,18,1
c143113,15,15,prit,twap,wgiy,bkjd,3,Low_Ortho_IA,5627,High_Ortho,1,1,3,0.2308,946,0.1689,2,2,0.1538,314,1,1,18,TRUE,18,1
c143113,15,15,prit,twap,wgiy,bkjd,3,Illegal_IA,5627,High_Ortho,1,1,4,0.3077,736,0.1314,2,2,0.1538,300,1,1,18,TRUE,18,1
c143113,15,15,prit,twap,wgiy,bkjd,3,Unpron_IA,5627,High_Ortho,1,1,1,0.0769,428,0.0764,1,1,0.0769,428,1,1,18,TRUE,18,1
c143113,16,16,grat,wrup,sviw,tkvc,1,High_Ortho_IA,5810,High_Ortho,1,1,4,0.2857,3242,0.5607,2,2,0.1429,994,1,1,18,TRUE,18,1
c143113,16,16,grat,wrup,sviw,tkvc,1,Low_Ortho_IA,5810,High_Ortho,1,1,2,0.1429,1000,0.173,1,2,0.1429,1000,1,1,18,TRUE,18,1
c143113,16,16,grat,wrup,sviw,tkvc,1,Illegal_IA,5810,High_Ortho,1,1,6,0.4286,924,0.1598,3,2,0.1429,312,1,1,18,TRUE,18,1
c143113,16,16,grat,wrup,sviw,tkvc,1,Unpron_IA,5810,High_Ortho,1,1,1,0.0714,348,0.0602,1,1,0.0714,348,1,1,18,TRUE,18,1
c143113,17,17,drel,sqow,vwux,fzgj,1,High_Ortho_IA,6355,High_Ortho,1,1,4,0.3333,2074,0.3252,2,2,0.1667,630,1,1,18,TRUE,18,1
c143113,17,17,drel,sqow,vwux,fzgj,1,Low_Ortho_IA,6355,High_Ortho,1,1,3,0.25,2070,0.3246,2,1,0.0833,762,1,1,18,TRUE,18,1
c143113,17,17,drel,sqow,vwux,fzgj,1,Illegal_IA,6355,High_Ortho,1,1,1,0.0833,1206,0.1891,1,1,0.0833,1206,1,1,18,TRUE,18,1
c143113,17,17,drel,sqow,vwux,fzgj,1,Unpron_IA,6355,High_Ortho,1,1,3,0.25,740,0.116,2,1,0.0833,252,1,1,18,TRUE,18,1
c143113,18,18,blet,syod,vyuj,tvqf,2,High_Ortho_IA,5673,High_Ortho,1,1,5,0.3571,2624,0.4709,2,2,0.1429,818,1,1,18,TRUE,18,1
c143113,18,18,blet,syod,vyuj,tvqf,2,Low_Ortho_IA,5673,High_Ortho,1,1,2,0.1429,1298,0.233,2,1,0.0714,164,1,1,18,TRUE,18,1
c143113,18,18,blet,syod,vyuj,tvqf,2,Illegal_IA,5673,High_Ortho,1,1,3,0.2143,730,0.131,2,1,0.0714,358,1,1,18,TRUE,18,1
c143113,18,18,blet,syod,vyuj,tvqf,2,Unpron_IA,5673,High_Ortho,1,1,3,0.2143,898,0.1612,2,1,0.0714,414,1,1,18,TRUE,18,1
c143114,1,1,skad,plic,hkiy,mgnz,1,Low_Ortho_IA,7480,High_Ortho,1,1,4,0.4444,4832,0.6488,3,2,0.2222,340,1,1,17,TRUE,17,1
c143114,1,1,skad,plic,hkiy,mgnz,1,High_Ortho_IA,7480,High_Ortho,1,1,2,0.2222,1336,0.1794,2,1,0.1111,374,1,1,17,TRUE,17,1
c143114,1,1,skad,plic,hkiy,mgnz,1,Illegal_IA,7480,High_Ortho,1,1,1,0.1111,524,0.0704,1,1,0.1111,524,1,1,17,TRUE,17,1
c143114,1,1,skad,plic,hkiy,mgnz,1,Unpron_IA,7480,High_Ortho,1,1,1,0.1111,372,0.0499,1,1,0.1111,372,1,1,17,TRUE,17,1
c143114,2,2,slan,tway,bfiw,hvfn,3,High_Ortho_IA,4139,High_Ortho,1,1,1,0.1667,2558,0.6117,1,1,0.1667,2558,1,1,17,TRUE,17,1
c143114,2,2,slan,tway,bfiw,hvfn,3,Low_Ortho_IA,4139,High_Ortho,1,1,1,0.1667,810,0.1937,1,1,0.1667,810,1,1,17,TRUE,17,1
c143114,2,2,slan,tway,bfiw,hvfn,3,Illegal_IA,4139,High_Ortho,1,1,1,0.1667,366,0.0875,1,1,0.1667,366,1,1,17,TRUE,17,1
c143114,2,2,slan,tway,bfiw,hvfn,3,Unpron_IA,4139,High_Ortho,1,1,2,0.3333,274,0.0655,1,2,0.3333,274,1,1,17,TRUE,17,1
c143114,3,3,cret,glek,bduw,vghk,3,High_Ortho_IA,5109,Low_Ortho,0,1,3,0.2308,1488,0.2944,2,2,0.1538,562,1,1,17,TRUE,17,1
c143114,3,3,cret,glek,bduw,vghk,3,Low_Ortho_IA,5109,Low_Ortho,0,1,3,0.2308,1598,0.3162,2,2,0.1538,1156,1,1,17,TRUE,17,1
c143114,3,3,cret,glek,bduw,vghk,3,Illegal_IA,5109,Low_Ortho,0,1,3,0.2308,992,0.1963,2,1,0.0769,484,1,1,17,TRUE,17,1
c143114,3,3,cret,glek,bduw,vghk,3,Unpron_IA,5109,Low_Ortho,0,1,3,0.2308,712,0.1409,2,1,0.0769,288,1,1,17,TRUE,17,1
c143114,4,4,grat,wrup,sviw,tkvc,4,High_Ortho_IA,4589,High_Ortho,1,1,3,0.3,2374,0.5075,3,1,0.1,476,1,1,17,TRUE,17,1
c143114,4,4,grat,wrup,sviw,tkvc,4,Low_Ortho_IA,4589,High_Ortho,1,1,4,0.4,1374,0.2937,2,2,0.2,424,1,1,17,TRUE,17,1
c143114,4,4,grat,wrup,sviw,tkvc,4,Illegal_IA,4589,High_Ortho,1,1,1,0.1,360,0.077,1,1,0.1,360,1,1,17,TRUE,17,1
c143114,4,4,grat,wrup,sviw,tkvc,4,Unpron_IA,4589,High_Ortho,1,1,1,0.1,310,0.0663,1,1,0.1,310,1,1,17,TRUE,17,1
c143114,5,5,dren,wrop,zhux,xwsx,3,High_Ortho_IA,1794,Low_Ortho,0,1,0,0,0,0,0,.,.,.,0,1,17,TRUE,17,1
c143114,5,5,dren,wrop,zhux,xwsx,3,Low_Ortho_IA,1794,Low_Ortho,0,1,1,0.25,1280,0.6184,1,1,0.25,1280,0,1,17,TRUE,17,1
c143114,5,5,dren,wrop,zhux,xwsx,3,Illegal_IA,1794,Low_Ortho,0,1,1,0.25,290,0.1401,1,1,0.25,290,0,1,17,TRUE,17,1
c143114,5,5,dren,wrop,zhux,xwsx,3,Unpron_IA,1794,Low_Ortho,0,1,1,0.25,258,0.1246,1,1,0.25,258,0,1,17,TRUE,17,1
c143114,6,6,blet,syod,vyuj,tvqf,2,High_Ortho_IA,5284,High_Ortho,1,1,5,0.3571,1476,0.317,3,3,0.2143,1068,1,1,17,TRUE,17,1
c143114,6,6,blet,syod,vyuj,tvqf,2,Low_Ortho_IA,5284,High_Ortho,1,1,3,0.2143,796,0.171,2,1,0.0714,356,1,1,17,TRUE,17,1
c143114,6,6,blet,syod,vyuj,tvqf,2,Illegal_IA,5284,High_Ortho,1,1,1,0.0714,352,0.0756,1,1,0.0714,352,1,1,17,TRUE,17,1
c143114,6,6,blet,syod,vyuj,tvqf,2,Unpron_IA,5284,High_Ortho,1,1,1,0.0714,312,0.067,1,1,0.0714,312,1,1,17,TRUE,17,1
c143114,7,7,whan,phey,sruv,pnzh,1,High_Ortho_IA,4273,Illegal_Ortho,0,0,1,0.0833,330,0.0777,1,1,0.0833,330,1,0,17,TRUE,17,1
c143114,7,7,whan,phey,sruv,pnzh,1,Low_Ortho_IA,4273,Illegal_Ortho,0,0,4,0.3333,1254,0.2953,3,1,0.0833,220,1,0,17,TRUE,17,1
c143114,7,7,whan,phey,sruv,pnzh,1,Illegal_IA,4273,Illegal_Ortho,0,0,5,0.4167,1946,0.4583,3,3,0.25,290,1,0,17,TRUE,17,1
c143114,7,7,whan,phey,sruv,pnzh,1,Unpron_IA,4273,Illegal_Ortho,0,0,1,0.0833,378,0.089,1,1,0.0833,378,1,0,17,TRUE,17,1
c143114,8,8,pred,syew,pvuj,rxbf,2,High_Ortho_IA,4145,High_Ortho,1,1,4,0.3333,1882,0.4462,3,2,0.1667,258,1,1,17,TRUE,17,1
c143114,8,8,pred,syew,pvuj,rxbf,2,Low_Ortho_IA,4145,High_Ortho,1,1,3,0.25,700,0.166,2,1,0.0833,380,1,1,17,TRUE,17,1
c143114,8,8,pred,syew,pvuj,rxbf,2,Illegal_IA,4145,High_Ortho,1,1,2,0.1667,428,0.1015,2,1,0.0833,310,1,1,17,TRUE,17,1
c143114,8,8,pred,syew,pvuj,rxbf,2,Unpron_IA,4145,High_Ortho,1,1,1,0.0833,378,0.0896,1,1,0.0833,378,1,1,17,TRUE,17,1
c143114,9,9,slen,knef,czih,fxgk,2,High_Ortho_IA,2420,High_Ortho,1,1,2,0.25,1508,0.5712,2,1,0.125,562,1,1,17,TRUE,17,1
c143114,9,9,slen,knef,czih,fxgk,2,Low_Ortho_IA,2420,High_Ortho,1,1,1,0.125,168,0.0636,1,1,0.125,168,1,1,17,TRUE,17,1
c143114,9,9,slen,knef,czih,fxgk,2,Illegal_IA,2420,High_Ortho,1,1,2,0.25,284,0.1076,1,2,0.25,284,1,1,17,TRUE,17,1
c143114,9,9,slen,knef,czih,fxgk,2,Unpron_IA,2420,High_Ortho,1,1,2,0.25,402,0.1523,1,2,0.25,402,1,1,17,TRUE,17,1
c143114,10,10,bril,sqip,fnoq,bkgv,4,High_Ortho_IA,3121,High_Ortho,1,1,3,0.3,1548,0.4847,2,2,0.2,308,1,1,17,TRUE,17,1
c143114,10,10,bril,sqip,fnoq,bkgv,4,Low_Ortho_IA,3121,High_Ortho,1,1,3,0.3,758,0.2373,2,1,0.1,314,1,1,17,TRUE,17,1
c143114,10,10,bril,sqip,fnoq,bkgv,4,Illegal_IA,3121,High_Ortho,1,1,2,0.2,382,0.1196,1,2,0.2,382,1,1,17,TRUE,17,1
c143114,10,10,bril,sqip,fnoq,bkgv,4,Unpron_IA,3121,High_Ortho,1,1,1,0.1,248,0.0776,1,1,0.1,248,1,1,17,TRUE,17,1
c143114,11,11,clar,glip,hvej,bcsr,1,High_Ortho_IA,5476,Low_Ortho,0,1,2,0.1818,796,0.1499,2,1,0.0909,330,1,1,17,TRUE,17,1
c143114,11,11,clar,glip,hvej,bcsr,1,Low_Ortho_IA,5476,Low_Ortho,0,1,3,0.2727,2206,0.4154,3,1,0.0909,980,1,1,17,TRUE,17,1
c143114,11,11,clar,glip,hvej,bcsr,1,Illegal_IA,5476,Low_Ortho,0,1,1,0.0909,270,0.0508,1,1,0.0909,270,1,1,17,TRUE,17,1
c143114,11,11,clar,glip,hvej,bcsr,1,Unpron_IA,5476,Low_Ortho,0,1,1,0.0909,304,0.0573,1,1,0.0909,304,1,1,17,TRUE,17,1
c143114,12,12,gred,wreb,gwiy,ktlh,4,High_Ortho_IA,2769,High_Ortho,1,1,2,0.1667,732,0.2626,2,1,0.0833,488,1,1,17,TRUE,17,1
c143114,12,12,gred,wreb,gwiy,ktlh,4,Low_Ortho_IA,2769,High_Ortho,1,1,3,0.25,774,0.2776,2,2,0.1667,304,1,1,17,TRUE,17,1
c143114,12,12,gred,wreb,gwiy,ktlh,4,Illegal_IA,2769,High_Ortho,1,1,4,0.3333,664,0.2382,2,2,0.1667,256,1,1,17,TRUE,17,1
c143114,12,12,gred,wreb,gwiy,ktlh,4,Unpron_IA,2769,High_Ortho,1,1,1,0.0833,300,0.1076,1,1,0.0833,300,1,1,17,TRUE,17,1
c143114,13,13,whon,phud,fvej,kdsj,4,High_Ortho_IA,4682,Low_Ortho,0,1,4,0.3333,1622,0.3448,2,2,0.1667,564,1,1,17,TRUE,17,1
c143114,13,13,whon,phud,fvej,kdsj,4,Low_Ortho_IA,4682,Low_Ortho,0,1,4,0.3333,2206,0.469,3,2,0.1667,552,1,1,17,TRUE,17,1
c143114,13,13,whon,phud,fvej,kdsj,4,Illegal_IA,4682,Low_Ortho,0,1,2,0.1667,488,0.1037,2,1,0.0833,256,1,1,17,TRUE,17,1
