IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIXATION_COUNT,Accuracy,Remaining_Trials_Ortho,Response_Choice,Response_Time,Session_Name_,TASK2_POSITIONS,Trial_Index_,Trial_Number_Orthography,Trial_Recycled_,high_ortho,high_ortho_position,illegal_string,low_ortho,task,unpron_string,looked_all_four_IA,accuracy_high_low,accurate_trials,at_least_12_accurate,good_trial_count,has_12_good_trials,Group
.,Full Trial Period,c141097,18,High_Ortho_IA,1486,0.5243,1486,104,1586,3,3,Correct,0,High_Ortho,2693,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,12,1,TD
.,Full Trial Period,c141097,18,Low_Ortho_IA,236,0.0833,236,102,1278,2,2,Correct,0,High_Ortho,2693,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,12,1,TD
.,Full Trial Period,c141097,18,Illegal_IA,650,0.2294,650,650,262,1,1,Correct,0,High_Ortho,2693,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,12,1,TD
.,Full Trial Period,c141097,18,Unpron_IA,256,0.0903,256,118,966,2,2,Correct,0,High_Ortho,2693,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,pred,3,pvuj,syew,1,rxbf,1,1,18,TRUE,12,1,TD
.,Full Trial Period,c143113,1,High_Ortho_IA,4924,0.4181,592,592,412,1,6,Incorrect,17,Low_Ortho,12161,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,cret,1,bduw,glek,1,vghk,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,1,Low_Ortho_IA,1622,0.1377,1488,230,7580,2,3,Incorrect,17,Low_Ortho,12161,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,cret,1,bduw,glek,1,vghk,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,1,Illegal_IA,292,0.0248,292,88,12142,2,2,Incorrect,17,Low_Ortho,12161,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,cret,1,bduw,glek,1,vghk,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,1,Unpron_IA,0,0,.,.,.,.,0,Incorrect,17,Low_Ortho,12161,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,cret,1,bduw,glek,1,vghk,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,2,High_Ortho_IA,5668,0.493,770,770,1244,1,7,Correct,16,High_Ortho,12176,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,3,zhux,wrop,1,xwsx,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,2,Low_Ortho_IA,1332,0.1158,112,112,2450,1,2,Correct,16,High_Ortho,12176,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,3,zhux,wrop,1,xwsx,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,2,Illegal_IA,1170,0.1018,690,690,360,1,2,Correct,16,High_Ortho,12176,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,3,zhux,wrop,1,xwsx,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,2,Unpron_IA,306,0.0266,306,106,2082,2,2,Correct,16,High_Ortho,12176,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,3,zhux,wrop,1,xwsx,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,3,High_Ortho_IA,6426,0.7598,572,366,370,2,8,Correct,15,High_Ortho,8467,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,3,Low_Ortho_IA,110,0.013,110,110,1490,1,1,Correct,15,High_Ortho,8467,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,3,Illegal_IA,428,0.0506,428,428,1000,1,1,Correct,15,High_Ortho,8467,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,3,Unpron_IA,516,0.061,516,516,2338,1,1,Correct,15,High_Ortho,8467,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,4,High_Ortho_IA,984,0.1277,984,406,898,3,3,Incorrect,14,Low_Ortho,7649,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,4,Low_Ortho_IA,5642,0.7322,5642,98,2336,7,7,Incorrect,14,Low_Ortho,7649,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,4,Illegal_IA,516,0.067,516,150,326,2,2,Incorrect,14,Low_Ortho,7649,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,4,Unpron_IA,292,0.0379,292,108,1982,2,2,Incorrect,14,Low_Ortho,7649,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,5,High_Ortho_IA,1640,0.2314,1640,1640,1822,1,1,Incorrect,13,Low_Ortho,6926,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,5,Low_Ortho_IA,4562,0.6436,718,718,326,1,3,Incorrect,13,Low_Ortho,6926,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,5,Illegal_IA,132,0.0186,132,132,1444,1,1,Incorrect,13,Low_Ortho,6926,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,5,Unpron_IA,300,0.0423,300,300,1086,1,1,Incorrect,13,Low_Ortho,6926,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,6,High_Ortho_IA,254,0.0307,124,124,2514,1,2,Incorrect,12,Low_Ortho,8540,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,6,Low_Ortho_IA,5204,0.6284,854,132,1168,2,10,Incorrect,12,Low_Ortho,8540,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,6,Illegal_IA,698,0.0843,342,130,2114,2,3,Incorrect,12,Low_Ortho,8540,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,6,Unpron_IA,618,0.0746,154,154,280,1,2,Incorrect,12,Low_Ortho,8540,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,6,Unpron_IA,5204,0.6284,854,132,1168,2,10,Incorrect,12,Low_Ortho,8540,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,7,High_Ortho_IA,2610,0.4177,1110,228,370,2,3,Correct,11,High_Ortho,6099,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,whon,1,fvej,phud,1,kdsj,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,7,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,11,High_Ortho,6099,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,whon,1,fvej,phud,1,kdsj,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,7,Illegal_IA,2450,0.3921,2450,2450,2558,1,1,Correct,11,High_Ortho,6099,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,whon,1,fvej,phud,1,kdsj,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,7,Unpron_IA,250,0.04,250,104,1588,2,2,Correct,11,High_Ortho,6099,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,whon,1,fvej,phud,1,kdsj,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,8,High_Ortho_IA,386,0.0624,148,148,1514,1,2,Correct,10,High_Ortho,5996,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,8,Low_Ortho_IA,686,0.1109,686,686,770,1,1,Correct,10,High_Ortho,5996,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,8,Illegal_IA,0,0,.,.,.,.,0,Correct,10,High_Ortho,5996,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,8,Unpron_IA,340,0.055,340,340,390,1,1,Correct,10,High_Ortho,5996,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,8,Unpron_IA,686,0.1109,686,686,770,1,1,Correct,10,High_Ortho,5996,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,9,High_Ortho_IA,2404,0.3731,2404,1762,4456,2,2,Correct,9,High_Ortho,6395,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,whan,4,sruv,phey,1,pnzh,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,9,Low_Ortho_IA,616,0.0956,616,110,352,2,2,Correct,9,High_Ortho,6395,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,whan,4,sruv,phey,1,pnzh,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,9,Illegal_IA,0,0,.,.,.,.,0,Correct,9,High_Ortho,6395,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,whan,4,sruv,phey,1,pnzh,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,9,Unpron_IA,1192,0.185,282,282,1030,1,3,Correct,9,High_Ortho,6395,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,whan,4,sruv,phey,1,pnzh,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,10,High_Ortho_IA,3670,0.5838,178,178,1806,1,4,Correct,8,High_Ortho,6236,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,10,Low_Ortho_IA,602,0.0958,602,602,808,1,1,Correct,8,High_Ortho,6236,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,10,Illegal_IA,608,0.0967,158,158,1612,1,3,Correct,8,High_Ortho,6236,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,10,Unpron_IA,326,0.0519,326,326,316,1,1,Correct,8,High_Ortho,6236,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,10,Unpron_IA,602,0.0958,602,602,808,1,1,Correct,8,High_Ortho,6236,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,11,High_Ortho_IA,158,0.0278,158,158,4948,1,1,Correct,7,High_Ortho,5589,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,pred,2,pvuj,syew,1,rxbf,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,11,Low_Ortho_IA,440,0.0774,440,124,4062,2,2,Correct,7,High_Ortho,5589,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,pred,2,pvuj,syew,1,rxbf,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,11,Illegal_IA,0,0,.,.,.,.,0,Correct,7,High_Ortho,5589,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,pred,2,pvuj,syew,1,rxbf,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,11,Unpron_IA,2824,0.4968,2824,2824,322,1,1,Correct,7,High_Ortho,5589,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,pred,2,pvuj,syew,1,rxbf,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,11,Unpron_IA,440,0.0774,440,124,4062,2,2,Correct,7,High_Ortho,5589,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,pred,2,pvuj,syew,1,rxbf,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,12,High_Ortho_IA,0,0,.,.,.,.,0,Incorrect,6,Low_Ortho,5720,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,blar,4,sfuj,skub,1,gpvj,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,12,Low_Ortho_IA,3672,0.6247,654,142,314,2,4,Incorrect,6,Low_Ortho,5720,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,blar,4,sfuj,skub,1,gpvj,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,12,Illegal_IA,0,0,.,.,.,.,0,Incorrect,6,Low_Ortho,5720,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,blar,4,sfuj,skub,1,gpvj,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,12,Unpron_IA,298,0.0507,298,298,1444,1,1,Incorrect,6,Low_Ortho,5720,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,blar,4,sfuj,skub,1,gpvj,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,13,High_Ortho_IA,3542,0.6162,534,534,946,1,3,Correct,5,High_Ortho,5620,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,gred,3,gwiy,wreb,1,ktlh,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,13,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,5,High_Ortho,5620,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,gred,3,gwiy,wreb,1,ktlh,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,13,Illegal_IA,548,0.0953,548,130,326,3,3,Correct,5,High_Ortho,5620,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,gred,3,gwiy,wreb,1,ktlh,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,13,Unpron_IA,0,0,.,.,.,.,0,Correct,5,High_Ortho,5620,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,gred,3,gwiy,wreb,1,ktlh,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,14,High_Ortho_IA,500,0.083,500,500,2740,1,1,Incorrect,4,Low_Ortho,5864,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,14,Low_Ortho_IA,3130,0.5196,600,186,1726,2,5,Incorrect,4,Low_Ortho,5864,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,14,Illegal_IA,282,0.0468,282,132,2402,2,2,Incorrect,4,Low_Ortho,5864,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,14,Unpron_IA,446,0.074,446,446,3296,1,1,Incorrect,4,Low_Ortho,5864,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,15,High_Ortho_IA,3190,0.5696,492,96,720,2,4,Correct,3,High_Ortho,5627,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,prit,3,wgiy,twap,1,bkjd,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,15,Low_Ortho_IA,122,0.0218,122,122,1300,1,1,Correct,3,High_Ortho,5627,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,prit,3,wgiy,twap,1,bkjd,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,15,Illegal_IA,736,0.1314,300,142,352,2,4,Correct,3,High_Ortho,5627,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,prit,3,wgiy,twap,1,bkjd,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,15,Unpron_IA,0,0,.,.,.,.,0,Correct,3,High_Ortho,5627,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,prit,3,wgiy,twap,1,bkjd,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,16,High_Ortho_IA,3242,0.5607,994,126,308,2,4,Correct,2,High_Ortho,5810,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,grat,1,sviw,wrup,1,tkvc,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,16,Low_Ortho_IA,134,0.0232,134,134,2136,1,1,Correct,2,High_Ortho,5810,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,grat,1,sviw,wrup,1,tkvc,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,16,Illegal_IA,828,0.1432,312,136,1366,2,5,Correct,2,High_Ortho,5810,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,grat,1,sviw,wrup,1,tkvc,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,16,Unpron_IA,0,0,.,.,.,.,0,Correct,2,High_Ortho,5810,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,grat,1,sviw,wrup,1,tkvc,0,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,17,High_Ortho_IA,2074,0.3252,630,134,328,2,4,Correct,1,High_Ortho,6355,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,drel,1,vwux,sqow,1,fzgj,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,17,Low_Ortho_IA,762,0.1195,762,762,1338,1,1,Correct,1,High_Ortho,6355,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,drel,1,vwux,sqow,1,fzgj,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,17,Illegal_IA,1206,0.1891,1206,1206,2152,1,1,Correct,1,High_Ortho,6355,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,drel,1,vwux,sqow,1,fzgj,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,17,Unpron_IA,740,0.116,252,252,1048,1,3,Correct,1,High_Ortho,6355,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,drel,1,vwux,sqow,1,fzgj,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,18,High_Ortho_IA,2624,0.4709,818,132,1150,2,5,Correct,0,High_Ortho,5673,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,18,Low_Ortho_IA,1298,0.233,164,164,918,1,2,Correct,0,High_Ortho,5673,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,18,Illegal_IA,372,0.0668,372,104,2036,2,2,Correct,0,High_Ortho,5673,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,18,Unpron_IA,898,0.1612,414,414,464,1,3,Correct,0,High_Ortho,5673,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143113,18,Unpron_IA,1298,0.233,164,164,918,1,2,Correct,0,High_Ortho,5673,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,9,0,TD
.,Full Trial Period,c143114,1,High_Ortho_IA,4724,0.6343,232,232,570,1,3,Correct,17,High_Ortho,7480,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,17,TRUE,15,1,TD
.,Full Trial Period,c143114,1,Low_Ortho_IA,1336,0.1794,374,374,968,1,2,Correct,17,High_Ortho,7480,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,17,TRUE,15,1,TD
.,Full Trial Period,c143114,1,Illegal_IA,524,0.0704,524,524,1814,1,1,Correct,17,High_Ortho,7480,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,17,TRUE,15,1,TD
.,Full Trial Period,c143114,1,Unpron_IA,372,0.0499,372,372,1380,1,1,Correct,17,High_Ortho,7480,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,17,TRUE,15,1,TD
.,Full Trial Period,c143114,2,High_Ortho_IA,2558,0.6117,2558,2558,2042,1,1,Correct,16,High_Ortho,4139,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,slan,3,bfiw,tway,1,hvfn,1,1,17,TRUE,15,1,TD
