IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIXATION_COUNT,Accuracy,Remaining_Trials_Ortho,Response_Choice,Response_Time,Session_Name_,TASK2_POSITIONS,Trial_Index_,Trial_Number_Orthography,Trial_Recycled_,high_ortho,high_ortho_position,illegal_string,low_ortho,task,unpron_string,looked_all_four_IA,accuracy_high_low,accurate_trials,at_least_12_accurate,good_trial_count
.,Full Trial Period,c143051,4,Unpron_IA,342,0.066,342,342,1280,1,1,Incorrect,15,Low_Ortho,5418,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,dren,4,zhux,wrop,1,xwsx,1,1,18,TRUE,18
.,Full Trial Period,c143051,5,High_Ortho_IA,2492,0.338,332,332,368,1,4,Incorrect,14,Low_Ortho,7607,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c143051,5,Low_Ortho_IA,3906,0.5298,294,294,758,1,7,Incorrect,14,Low_Ortho,7607,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c143051,5,Illegal_IA,444,0.0602,444,444,2890,1,1,Incorrect,14,Low_Ortho,7607,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c143051,5,Unpron_IA,232,0.0315,232,232,2146,1,1,Incorrect,14,Low_Ortho,7607,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c143051,6,High_Ortho_IA,2594,0.5736,2594,2594,1526,1,1,Correct,13,High_Ortho,4445,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c143051,6,Low_Ortho_IA,900,0.199,278,278,1192,1,2,Correct,13,High_Ortho,4445,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c143051,6,Illegal_IA,452,0.1,452,452,324,1,1,Correct,13,High_Ortho,4445,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c143051,6,Unpron_IA,302,0.0668,302,302,836,1,1,Correct,13,High_Ortho,4445,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c143051,7,High_Ortho_IA,3720,0.7789,416,416,586,1,4,Correct,12,High_Ortho,4706,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,blet,3,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c143051,7,Low_Ortho_IA,280,0.0586,280,72,1074,2,2,Correct,12,High_Ortho,4706,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,blet,3,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c143051,7,Illegal_IA,244,0.0511,244,244,306,1,1,Correct,12,High_Ortho,4706,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,blet,3,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c143051,7,Unpron_IA,322,0.0674,322,322,1896,1,1,Correct,12,High_Ortho,4706,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,blet,3,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c143051,8,High_Ortho_IA,1228,0.1809,1228,1228,4342,1,1,Correct,11,High_Ortho,6991,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,pred,4,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c143051,8,Low_Ortho_IA,2828,0.4166,444,444,1466,1,4,Correct,11,High_Ortho,6991,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,pred,4,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c143051,8,Illegal_IA,822,0.1211,640,640,770,1,2,Correct,11,High_Ortho,6991,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,pred,4,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c143051,8,Unpron_IA,614,0.0905,322,322,1942,1,3,Correct,11,High_Ortho,6991,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,pred,4,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c143051,9,High_Ortho_IA,2450,0.3821,840,840,2274,1,3,Correct,10,High_Ortho,6387,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c143051,9,Low_Ortho_IA,672,0.1048,672,672,5050,1,1,Correct,10,High_Ortho,6387,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c143051,9,Illegal_IA,678,0.1057,678,678,3146,1,1,Correct,10,High_Ortho,6387,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c143051,9,Unpron_IA,2192,0.3419,1850,224,350,2,3,Correct,10,High_Ortho,6387,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c143051,9,Unpron_IA,672,0.1048,672,672,5050,1,1,Correct,10,High_Ortho,6387,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c143051,10,High_Ortho_IA,3102,0.6909,616,616,1078,1,2,Correct,9,High_Ortho,4332,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,prit,3,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c143051,10,Low_Ortho_IA,538,0.1198,538,538,1752,1,1,Correct,9,High_Ortho,4332,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,prit,3,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c143051,10,Illegal_IA,370,0.0824,370,150,654,2,2,Correct,9,High_Ortho,4332,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,prit,3,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c143051,10,Unpron_IA,186,0.0414,186,186,410,1,1,Correct,9,High_Ortho,4332,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,prit,3,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c143051,11,High_Ortho_IA,4630,0.5277,888,888,1004,1,7,Correct,8,High_Ortho,9099,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c143051,11,Low_Ortho_IA,2826,0.3221,260,260,680,1,5,Correct,8,High_Ortho,9099,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c143051,11,Illegal_IA,468,0.0533,468,468,1928,1,1,Correct,8,High_Ortho,9099,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c143051,11,Unpron_IA,326,0.0372,326,326,320,1,1,Correct,8,High_Ortho,9099,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c143051,11,Unpron_IA,2826,0.3221,260,260,680,1,5,Correct,8,High_Ortho,9099,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,18
.,Full Trial Period,c143051,12,High_Ortho_IA,1890,0.3894,330,330,786,1,4,Correct,7,High_Ortho,4970,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c143051,12,Low_Ortho_IA,930,0.1916,508,508,1528,1,2,Correct,7,High_Ortho,4970,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c143051,12,Illegal_IA,776,0.1599,308,308,440,1,2,Correct,7,High_Ortho,4970,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c143051,12,Unpron_IA,894,0.1842,310,310,1182,1,3,Correct,7,High_Ortho,4970,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,18
.,Full Trial Period,c143051,13,High_Ortho_IA,4388,0.3249,314,122,304,2,6,Incorrect,6,Low_Ortho,14011,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c143051,13,Low_Ortho_IA,7064,0.523,2412,116,1350,2,7,Incorrect,6,Low_Ortho,14011,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c143051,13,Illegal_IA,942,0.0697,270,144,668,2,5,Incorrect,6,Low_Ortho,14011,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c143051,13,Unpron_IA,736,0.0545,292,292,3828,1,2,Incorrect,6,Low_Ortho,14011,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c143051,14,High_Ortho_IA,6672,0.3893,336,336,296,1,13,Correct,5,High_Ortho,18594,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c143051,14,Low_Ortho_IA,8408,0.4905,444,444,690,1,10,Correct,5,High_Ortho,18594,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c143051,14,Illegal_IA,648,0.0378,318,318,1524,1,2,Correct,5,High_Ortho,18594,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c143051,14,Unpron_IA,634,0.037,302,302,1166,1,3,Correct,5,High_Ortho,18594,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c143051,15,High_Ortho_IA,410,0.0622,410,410,308,1,1,Incorrect,4,Low_Ortho,6422,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c143051,15,Low_Ortho_IA,5294,0.8036,326,326,772,1,2,Incorrect,4,Low_Ortho,6422,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c143051,15,Illegal_IA,300,0.0455,300,142,1160,2,2,Incorrect,4,Low_Ortho,6422,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c143051,15,Unpron_IA,328,0.0498,328,328,1532,1,1,Incorrect,4,Low_Ortho,6422,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,18
.,Full Trial Period,c143051,16,High_Ortho_IA,916,0.2151,916,916,662,1,1,Incorrect,3,Low_Ortho,4153,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c143051,16,Low_Ortho_IA,2538,0.5961,1274,1274,1640,1,2,Incorrect,3,Low_Ortho,4153,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c143051,16,Illegal_IA,252,0.0592,252,112,2976,2,2,Incorrect,3,Low_Ortho,4153,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c143051,16,Unpron_IA,312,0.0733,312,312,286,1,1,Incorrect,3,Low_Ortho,4153,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c143051,16,Unpron_IA,2538,0.5961,1274,1274,1640,1,2,Incorrect,3,Low_Ortho,4153,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,18
.,Full Trial Period,c143051,17,High_Ortho_IA,950,0.2187,616,616,932,1,2,Incorrect,2,Low_Ortho,4235,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,brel,2,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c143051,17,Low_Ortho_IA,2472,0.5691,1254,1254,1834,1,2,Incorrect,2,Low_Ortho,4235,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,brel,2,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c143051,17,Illegal_IA,190,0.0437,190,190,1580,1,1,Incorrect,2,Low_Ortho,4235,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,brel,2,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c143051,17,Unpron_IA,314,0.0723,314,314,560,1,1,Incorrect,2,Low_Ortho,4235,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,brel,2,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c143051,17,Unpron_IA,2472,0.5691,1254,1254,1834,1,2,Incorrect,2,Low_Ortho,4235,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,brel,2,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c143051,18,High_Ortho_IA,4412,0.7383,176,176,1450,1,2,Correct,1,High_Ortho,5821,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c143051,18,Low_Ortho_IA,718,0.1201,718,718,292,1,1,Correct,1,High_Ortho,5821,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c143051,18,Illegal_IA,322,0.053900000000000003,322,108,1070,2,2,Correct,1,High_Ortho,5821,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c143051,18,Unpron_IA,280,0.0469,280,280,1706,1,1,Correct,1,High_Ortho,5821,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,18
.,Full Trial Period,c143051,19,High_Ortho_IA,2198,0.477,348,348,292,1,3,Correct,0,High_Ortho,4563,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c143051,19,Low_Ortho_IA,1598,0.3468,218,218,714,1,2,Correct,0,High_Ortho,4563,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c143051,19,Illegal_IA,270,0.0586,270,270,3358,1,1,Correct,0,High_Ortho,4563,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c143051,19,Unpron_IA,306,0.0664,306,306,2994,1,1,Correct,0,High_Ortho,4563,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c143113,1,High_Ortho_IA,4924,0.4181,592,592,412,1,6,Incorrect,17,Low_Ortho,12161,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,cret,1,bduw,glek,1,vghk,0,1,18,TRUE,9
.,Full Trial Period,c143113,1,Low_Ortho_IA,1622,0.1377,1488,230,7580,2,3,Incorrect,17,Low_Ortho,12161,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,cret,1,bduw,glek,1,vghk,0,1,18,TRUE,9
.,Full Trial Period,c143113,1,Illegal_IA,292,0.0248,292,88,12142,2,2,Incorrect,17,Low_Ortho,12161,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,cret,1,bduw,glek,1,vghk,0,1,18,TRUE,9
.,Full Trial Period,c143113,1,Unpron_IA,0,0,.,.,.,.,0,Incorrect,17,Low_Ortho,12161,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,cret,1,bduw,glek,1,vghk,0,1,18,TRUE,9
.,Full Trial Period,c143113,2,High_Ortho_IA,5668,0.493,770,770,1244,1,7,Correct,16,High_Ortho,12176,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,3,zhux,wrop,1,xwsx,1,1,18,TRUE,9
.,Full Trial Period,c143113,2,Low_Ortho_IA,1332,0.1158,112,112,2450,1,2,Correct,16,High_Ortho,12176,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,3,zhux,wrop,1,xwsx,1,1,18,TRUE,9
.,Full Trial Period,c143113,2,Illegal_IA,1170,0.1018,690,690,360,1,2,Correct,16,High_Ortho,12176,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,3,zhux,wrop,1,xwsx,1,1,18,TRUE,9
.,Full Trial Period,c143113,2,Unpron_IA,306,0.0266,306,106,2082,2,2,Correct,16,High_Ortho,12176,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,3,zhux,wrop,1,xwsx,1,1,18,TRUE,9
.,Full Trial Period,c143113,3,High_Ortho_IA,6426,0.7598,572,366,370,2,8,Correct,15,High_Ortho,8467,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,9
.,Full Trial Period,c143113,3,Low_Ortho_IA,110,0.013,110,110,1490,1,1,Correct,15,High_Ortho,8467,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,9
.,Full Trial Period,c143113,3,Illegal_IA,428,0.0506,428,428,1000,1,1,Correct,15,High_Ortho,8467,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,9
.,Full Trial Period,c143113,3,Unpron_IA,516,0.061,516,516,2338,1,1,Correct,15,High_Ortho,8467,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,9
.,Full Trial Period,c143113,4,High_Ortho_IA,984,0.1277,984,406,898,3,3,Incorrect,14,Low_Ortho,7649,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,9
.,Full Trial Period,c143113,4,Low_Ortho_IA,5642,0.7322,5642,98,2336,7,7,Incorrect,14,Low_Ortho,7649,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,9
.,Full Trial Period,c143113,4,Illegal_IA,516,0.067,516,150,326,2,2,Incorrect,14,Low_Ortho,7649,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,9
.,Full Trial Period,c143113,4,Unpron_IA,292,0.0379,292,108,1982,2,2,Incorrect,14,Low_Ortho,7649,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,9
.,Full Trial Period,c143113,5,High_Ortho_IA,1640,0.2314,1640,1640,1822,1,1,Incorrect,13,Low_Ortho,6926,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,9
.,Full Trial Period,c143113,5,Low_Ortho_IA,4562,0.6436,718,718,326,1,3,Incorrect,13,Low_Ortho,6926,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,9
.,Full Trial Period,c143113,5,Illegal_IA,132,0.0186,132,132,1444,1,1,Incorrect,13,Low_Ortho,6926,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,9
.,Full Trial Period,c143113,5,Unpron_IA,300,0.0423,300,300,1086,1,1,Incorrect,13,Low_Ortho,6926,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,9
.,Full Trial Period,c143113,6,High_Ortho_IA,254,0.0307,124,124,2514,1,2,Incorrect,12,Low_Ortho,8540,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,9
.,Full Trial Period,c143113,6,Low_Ortho_IA,5204,0.6284,854,132,1168,2,10,Incorrect,12,Low_Ortho,8540,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,9
.,Full Trial Period,c143113,6,Illegal_IA,698,0.0843,342,130,2114,2,3,Incorrect,12,Low_Ortho,8540,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,9
.,Full Trial Period,c143113,6,Unpron_IA,618,0.0746,154,154,280,1,2,Incorrect,12,Low_Ortho,8540,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,9
